날짜,시간,co2,날짜,시간,ec,ph,w.t,날짜,시간,humid,날짜,시간,temp
2025-07-09,13:49:46,515.000,2025-07-09,13:49:46,1059,560,190,2025-07-09,13:49:46,56.900,2025-07-09,13:49:46,23.700
2025-07-09,14:04:46,493.000,2025-07-09,14:04:46,1058,560,188,2025-07-09,14:04:46,57.800,2025-07-09,14:04:46,23.400
2025-07-09,14:19:46,475.000,2025-07-09,14:19:46,1059,560,184,2025-07-09,14:19:46,55.300,2025-07-09,14:19:46,23.800
2025-07-09,14:34:46,452.000,2025-07-09,14:34:46,1061,570,190,2025-07-09,14:34:46,50.200,2025-07-09,14:34:46,24.400
2025-07-09,14:49:46,443.000,2025-07-09,14:49:46,1065,570,192,2025-07-09,14:49:46,52.600,2025-07-09,14:49:46,24.700
2025-07-09,15:04:46,428.000,2025-07-09,15:04:46,1063,570,193,2025-07-09,15:04:46,56.800,2025-07-09,15:04:46,24.300
2025-07-09,15:19:46,424.000,2025-07-09,15:19:46,1064,570,195,2025-07-09,15:19:46,53.500,2025-07-09,15:19:46,24.100
2025-07-09,15:34:46,413.000,2025-07-09,15:34:46,1055,570,192,2025-07-09,15:34:46,51.300,2025-07-09,15:34:46,24.900
2025-07-09,15:49:46,401.000,2025-07-09,15:49:46,1058,570,190,2025-07-09,15:49:46,51.500,2025-07-09,15:49:46,24.600
2025-07-09,16:04:46,394.000,2025-07-09,16:04:46,1058,560,188,2025-07-09,16:04:46,49.600,2025-07-09,16:04:46,24.900
2025-07-09,16:19:46,385.000,2025-07-09,16:19:46,1056,560,185,2025-07-09,16:19:46,55.500,2025-07-09,16:19:46,24.500
2025-07-09,16:34:46,377.000,2025-07-09,16:34:46,1058,570,185,2025-07-09,16:34:46,56.100,2025-07-09,16:34:46,24.300
2025-07-09,16:49:46,372.000,2025-07-09,16:49:46,1057,570,187,2025-07-09,16:49:46,57.400,2025-07-09,16:49:46,23.700
2025-07-09,17:04:46,369.000,2025-07-09,17:04:46,1058,570,187,2025-07-09,17:04:46,50.200,2025-07-09,17:04:46,24.400
2025-07-09,17:19:46,367.000,2025-07-09,17:19:46,1063,570,189,2025-07-09,17:19:46,51.900,2025-07-09,17:19:46,24.200
2025-07-09,17:34:46,356.000,2025-07-09,17:34:46,1065,570,192,2025-07-09,17:34:46,51.800,2025-07-09,17:34:46,24.700
2025-07-09,17:49:46,358.000,2025-07-09,17:49:46,1065,570,194,2025-07-09,17:49:46,51.900,2025-07-09,17:49:46,24.500
2025-07-09,18:04:46,345.000,2025-07-09,18:04:46,1064,570,195,2025-07-09,18:04:46,51.900,2025-07-09,18:04:46,24.600
2025-07-09,18:19:46,347.000,2025-07-09,18:19:46,1058,570,189,2025-07-09,18:19:46,50.100,2025-07-09,18:19:46,24.600
2025-07-09,18:34:46,348.000,2025-07-09,18:34:46,1056,570,188,2025-07-09,18:34:46,51.900,2025-07-09,18:34:46,24.800
2025-07-09,18:49:46,354.000,2025-07-09,18:49:46,1057,570,189,2025-07-09,18:49:46,54.100,2025-07-09,18:49:46,24.600
2025-07-09,19:04:46,362.000,2025-07-09,19:04:46,1057,570,188,2025-07-09,19:04:46,52.000,2025-07-09,19:04:46,24.300
2025-07-09,19:19:46,367.000,2025-07-09,19:19:46,1057,570,184,2025-07-09,19:19:46,51.300,2025-07-09,19:19:46,24.300
2025-07-09,19:34:46,370.000,2025-07-09,19:34:46,1057,570,184,2025-07-09,19:34:46,54.300,2025-07-09,19:34:46,24.500
2025-07-09,19:49:46,372.000,2025-07-09,19:49:46,1061,570,189,2025-07-09,19:49:46,52.500,2025-07-09,19:49:46,23.900
2025-07-09,20:04:46,384.000,2025-07-09,20:04:46,1061,570,191,2025-07-09,20:04:46,52.700,2025-07-09,20:04:46,23.700
2025-07-09,20:19:46,382.000,2025-07-09,20:19:46,1064,580,192,2025-07-09,20:19:46,53.300,2025-07-09,20:19:46,23.300
2025-07-09,20:34:46,383.000,2025-07-09,20:34:46,1062,580,194,2025-07-09,20:34:46,54.800,2025-07-09,20:34:46,23.400
2025-07-09,20:49:46,393.000,2025-07-09,20:49:46,1063,580,194,2025-07-09,20:49:46,55.900,2025-07-09,20:49:46,23.600
2025-07-09,21:04:46,400.000,2025-07-09,21:04:46,1062,580,195,2025-07-09,21:04:46,53.000,2025-07-09,21:04:46,23.700
2025-07-09,21:19:46,429.000,2025-07-09,21:19:46,1056,580,193,2025-07-09,21:19:46,51.300,2025-07-09,21:19:46,23.800
2025-07-09,21:34:46,452.000,2025-07-09,21:34:46,1058,580,188,2025-07-09,21:34:46,56.100,2025-07-09,21:34:46,23.100
2025-07-09,21:49:46,470.000,2025-07-09,21:49:46,1058,580,188,2025-07-09,21:49:46,52.400,2025-07-09,21:49:46,23.500
2025-07-09,22:04:46,483.000,2025-07-09,22:04:46,1058,580,188,2025-07-09,22:04:46,55.800,2025-07-09,22:04:46,22.400
2025-07-09,22:19:46,494.000,2025-07-09,22:19:46,1062,580,190,2025-07-09,22:19:46,58.300,2025-07-09,22:19:46,21.500
2025-07-09,22:34:46,499.000,2025-07-09,22:34:46,1066,580,191,2025-07-09,22:34:46,54.700,2025-07-09,22:34:46,22.100
2025-07-09,22:49:46,514.000,2025-07-09,22:49:46,1066,580,192,2025-07-09,22:49:46,56.300,2025-07-09,22:49:46,22.400
2025-07-09,23:04:46,517.000,2025-07-09,23:04:46,1066,580,192,2025-07-09,23:04:46,54.300,2025-07-09,23:04:46,22.300
2025-07-09,23:19:46,523.000,2025-07-09,23:19:46,1067,580,192,2025-07-09,23:19:46,52.000,2025-07-09,23:19:46,22.500
2025-07-09,23:34:46,527.000,2025-07-09,23:34:46,1067,580,192,2025-07-09,23:34:46,52.900,2025-07-09,23:34:46,22.000
2025-07-09,23:49:46,529.000,2025-07-09,23:49:46,1067,580,192,2025-07-09,23:49:46,54.100,2025-07-09,23:49:46,22.300
2025-07-10,00:04:46,531.000,2025-07-10,00:04:46,1067,570,192,2025-07-10,00:04:46,54.700,2025-07-10,00:04:46,22.400
2025-07-10,00:19:46,532.000,2025-07-10,00:19:46,1067,570,192,2025-07-10,00:19:46,53.100,2025-07-10,00:19:46,22.400
2025-07-10,00:34:46,533.000,2025-07-10,00:34:46,1067,570,193,2025-07-10,00:34:46,54.900,2025-07-10,00:34:46,22.300
2025-07-10,00:49:46,539.000,2025-07-10,00:49:46,1064,570,193,2025-07-10,00:49:46,52.700,2025-07-10,00:49:46,22.200
2025-07-10,01:04:46,537.000,2025-07-10,01:04:46,1065,570,193,2025-07-10,01:04:46,56.500,2025-07-10,01:04:46,21.600
2025-07-10,01:19:46,536.000,2025-07-10,01:19:46,1066,570,193,2025-07-10,01:19:46,58.600,2025-07-10,01:19:46,21.000
2025-07-10,01:34:46,531.000,2025-07-10,01:34:46,1070,570,192,2025-07-10,01:34:46,57.200,2025-07-10,01:34:46,20.800
2025-07-10,01:49:46,531.000,2025-07-10,01:49:46,1069,560,192,2025-07-10,01:49:46,52.200,2025-07-10,01:49:46,21.800
2025-07-10,02:04:46,531.000,2025-07-10,02:04:46,1068,560,192,2025-07-10,02:04:46,55.700,2025-07-10,02:04:46,21.700
2025-07-10,02:19:46,528.000,2025-07-10,02:19:46,1068,570,192,2025-07-10,02:19:46,55.100,2025-07-10,02:19:46,22.200
2025-07-10,02:34:46,521.000,2025-07-10,02:34:46,1067,560,192,2025-07-10,02:34:46,51.400,2025-07-10,02:34:46,22.100
2025-07-10,02:49:46,525.000,2025-07-10,02:49:46,1068,560,192,2025-07-10,02:49:46,52.800,2025-07-10,02:49:46,21.800
2025-07-10,03:04:46,525.000,2025-07-10,03:04:46,1068,560,192,2025-07-10,03:04:46,53.500,2025-07-10,03:04:46,22.200
2025-07-10,03:19:46,526.000,2025-07-10,03:19:46,1068,560,192,2025-07-10,03:19:46,55.100,2025-07-10,03:19:46,21.400
2025-07-10,03:34:46,524.000,2025-07-10,03:34:46,1069,560,192,2025-07-10,03:34:46,56.900,2025-07-10,03:34:46,20.900
2025-07-10,03:49:46,526.000,2025-07-10,03:49:46,1072,560,191,2025-07-10,03:49:46,54.200,2025-07-10,03:49:46,21.400
2025-07-10,04:04:46,522.000,2025-07-10,04:04:46,1072,560,191,2025-07-10,04:04:46,55.900,2025-07-10,04:04:46,21.200
2025-07-10,04:19:46,526.000,2025-07-10,04:19:46,1072,560,190,2025-07-10,04:19:46,57.000,2025-07-10,04:19:46,20.800
2025-07-10,04:34:46,526.000,2025-07-10,04:34:46,1075,560,190,2025-07-10,04:34:46,58.500,2025-07-10,04:34:46,21.300
2025-07-10,04:49:46,527.000,2025-07-10,04:49:46,1075,550,189,2025-07-10,04:49:46,52.600,2025-07-10,04:49:46,21.800
2025-07-10,05:04:46,527.000,2025-07-10,05:04:46,1077,550,189,2025-07-10,05:04:46,56.100,2025-07-10,05:04:46,21.100
2025-07-10,05:19:46,522.000,2025-07-10,05:19:46,1076,550,189,2025-07-10,05:19:46,57.700,2025-07-10,05:19:46,20.700
2025-07-10,05:34:46,524.000,2025-07-10,05:34:46,1077,550,189,2025-07-10,05:34:46,53.300,2025-07-10,05:34:46,21.600
2025-07-10,05:49:46,520.000,2025-07-10,05:49:46,1077,550,189,2025-07-10,05:49:46,56.500,2025-07-10,05:49:46,20.900
2025-07-10,06:04:46,519.000,2025-07-10,06:04:46,1078,540,188,2025-07-10,06:04:46,55.800,2025-07-10,06:04:46,20.800
2025-07-10,06:19:46,521.000,2025-07-10,06:19:46,1080,540,188,2025-07-10,06:19:46,53.900,2025-07-10,06:19:46,21.300
2025-07-10,06:34:46,522.000,2025-07-10,06:34:46,1079,540,188,2025-07-10,06:34:46,53.600,2025-07-10,06:34:46,21.500
2025-07-10,06:49:46,526.000,2025-07-10,06:49:46,1079,540,188,2025-07-10,06:49:46,54.900,2025-07-10,06:49:46,21.900
2025-07-10,07:04:46,516.000,2025-07-10,07:04:46,1078,540,188,2025-07-10,07:04:46,54.800,2025-07-10,07:04:46,21.500
2025-07-10,07:19:46,489.000,2025-07-10,07:19:46,1078,540,188,2025-07-10,07:19:46,56.600,2025-07-10,07:19:46,21.300
2025-07-10,07:34:46,454.000,2025-07-10,07:34:46,1081,540,188,2025-07-10,07:34:46,56.900,2025-07-10,07:34:46,21.800
2025-07-10,07:49:46,430.000,2025-07-10,07:49:46,1081,540,188,2025-07-10,07:49:46,51.300,2025-07-10,07:49:46,22.300
2025-07-10,08:04:46,419.000,2025-07-10,08:04:46,1081,540,188,2025-07-10,08:04:46,50.800,2025-07-10,08:04:46,22.900
2025-07-10,08:19:46,402.000,2025-07-10,08:19:46,1082,540,188,2025-07-10,08:19:46,54.700,2025-07-10,08:19:46,23.200
2025-07-10,08:34:46,386.000,2025-07-10,08:34:46,1081,540,189,2025-07-10,08:34:46,54.300,2025-07-10,08:34:46,23.100
2025-07-10,08:49:46,388.000,2025-07-10,08:49:46,1080,540,190,2025-07-10,08:49:46,56.500,2025-07-10,08:49:46,22.200
2025-07-10,09:04:46,378.000,2025-07-10,09:04:46,1082,540,190,2025-07-10,09:04:46,52.700,2025-07-10,09:04:46,22.500
2025-07-10,09:19:46,380.000,2025-07-10,09:19:46,1083,550,190,2025-07-10,09:19:46,51.900,2025-07-10,09:19:46,23.300
2025-07-10,09:34:46,388.000,2025-07-10,09:34:46,1083,540,191,2025-07-10,09:34:46,57.600,2025-07-10,09:34:46,22.400
2025-07-10,09:49:46,389.000,2025-07-10,09:49:46,1084,550,191,2025-07-10,09:49:46,56.200,2025-07-10,09:49:46,22.300
2025-07-10,10:04:46,393.000,2025-07-10,10:04:46,1086,540,191,2025-07-10,10:04:46,57.900,2025-07-10,10:04:46,22.600
2025-07-10,10:19:46,400.000,2025-07-10,10:19:46,1084,540,192,2025-07-10,10:19:46,50.500,2025-07-10,10:19:46,23.300
2025-07-10,10:34:46,400.000,2025-07-10,10:34:46,1085,540,192,2025-07-10,10:34:46,52.400,2025-07-10,10:34:46,23.400
2025-07-10,10:49:46,398.000,2025-07-10,10:49:46,1084,540,193,2025-07-10,10:49:46,57.200,2025-07-10,10:49:46,22.500
2025-07-10,11:04:46,473.000,2025-07-10,11:04:46,1087,500,193,2025-07-10,11:04:46,58.600,2025-07-10,11:04:46,22.200
2025-07-10,11:19:46,424.000,2025-07-10,11:19:46,1088,490,193,2025-07-10,11:19:46,53.000,2025-07-10,11:19:46,22.900
2025-07-10,11:34:46,409.000,2025-07-10,11:34:46,1087,490,194,2025-07-10,11:34:46,53.100,2025-07-10,11:34:46,23.300
2025-07-10,11:49:46,397.000,2025-07-10,11:49:46,1087,490,194,2025-07-10,11:49:46,52.000,2025-07-10,11:49:46,23.800
2025-07-10,12:04:46,391.000,2025-07-10,12:04:46,1089,490,194,2025-07-10,12:04:46,56.600,2025-07-10,12:04:46,22.700
2025-07-10,12:19:46,385.000,2025-07-10,12:19:46,1088,500,195,2025-07-10,12:19:46,58.000,2025-07-10,12:19:46,22.100
2025-07-10,12:34:46,381.000,2025-07-10,12:34:46,1089,500,195,2025-07-10,12:34:46,55.200,2025-07-10,12:34:46,22.700
2025-07-10,12:49:46,382.000,2025-07-10,12:49:46,1092,500,195,2025-07-10,12:49:46,54.000,2025-07-10,12:49:46,23.300
2025-07-10,13:04:46,373.000,2025-07-10,13:04:46,1092,490,195,2025-07-10,13:04:46,57.700,2025-07-10,13:04:46,22.400
2025-07-10,13:19:46,373.000,2025-07-10,13:19:46,1090,490,196,2025-07-10,13:19:46,52.900,2025-07-10,13:19:46,22.700
2025-07-10,13:34:46,372.000,2025-07-10,13:34:46,1090,490,196,2025-07-10,13:34:46,53.900,2025-07-10,13:34:46,23.300
2025-07-10,13:49:46,370.000,2025-07-10,13:49:46,1093,490,196,2025-07-10,13:49:46,58.300,2025-07-10,13:49:46,22.600
2025-07-10,14:04:46,359.000,2025-07-10,14:04:46,1088,490,191,2025-07-10,14:04:46,56.200,2025-07-10,14:04:46,23.400
2025-07-10,14:19:46,357.000,2025-07-10,14:19:46,1086,490,186,2025-07-10,14:19:46,53.700,2025-07-10,14:19:46,23.800
2025-07-10,14:34:46,351.000,2025-07-10,14:34:46,1088,490,185,2025-07-10,14:34:46,56.000,2025-07-10,14:34:46,23.400
2025-07-10,14:49:46,350.000,2025-07-10,14:49:46,1089,490,188,2025-07-10,14:49:46,51.600,2025-07-10,14:49:46,23.500
2025-07-10,15:04:46,338.000,2025-07-10,15:04:46,1093,490,190,2025-07-10,15:04:46,50.800,2025-07-10,15:04:46,23.900
2025-07-10,15:19:46,341.000,2025-07-10,15:19:46,1095,490,192,2025-07-10,15:19:46,57.500,2025-07-10,15:19:46,23.600
2025-07-10,15:34:46,333.000,2025-07-10,15:34:46,1095,490,193,2025-07-10,15:34:46,51.700,2025-07-10,15:34:46,24.100
2025-07-10,15:49:46,334.000,2025-07-10,15:49:46,1095,490,194,2025-07-10,15:49:46,52.800,2025-07-10,15:49:46,24.000
2025-07-10,16:04:46,335.000,2025-07-10,16:04:46,1094,490,195,2025-07-10,16:04:46,56.500,2025-07-10,16:04:46,23.200
2025-07-10,16:19:46,335.000,2025-07-10,16:19:46,1096,480,196,2025-07-10,16:19:46,57.700,2025-07-10,16:19:46,22.800
2025-07-10,16:34:46,332.000,2025-07-10,16:34:46,1090,480,191,2025-07-10,16:34:46,54.000,2025-07-10,16:34:46,23.300
2025-07-10,16:49:46,336.000,2025-07-10,16:49:46,1091,480,189,2025-07-10,16:49:46,50.200,2025-07-10,16:49:46,24.300
2025-07-10,17:04:46,335.000,2025-07-10,17:04:46,1091,480,188,2025-07-10,17:04:46,55.200,2025-07-10,17:04:46,23.800
2025-07-10,17:19:46,338.000,2025-07-10,17:19:46,1091,480,183,2025-07-10,17:19:46,55.300,2025-07-10,17:19:46,23.600
2025-07-10,17:34:46,334.000,2025-07-10,17:34:46,1092,480,183,2025-07-10,17:34:46,50.300,2025-07-10,17:34:46,23.700
2025-07-10,17:49:46,335.000,2025-07-10,17:49:46,1098,490,189,2025-07-10,17:49:46,56.600,2025-07-10,17:49:46,23.100
2025-07-10,18:04:46,337.000,2025-07-10,18:04:46,1100,490,191,2025-07-10,18:04:46,56.500,2025-07-10,18:04:46,22.900
2025-07-10,18:19:46,341.000,2025-07-10,18:19:46,1102,490,192,2025-07-10,18:19:46,53.500,2025-07-10,18:19:46,23.400
2025-07-10,18:34:46,342.000,2025-07-10,18:34:46,1102,480,193,2025-07-10,18:34:46,50.700,2025-07-10,18:34:46,23.500
2025-07-10,18:49:46,345.000,2025-07-10,18:49:46,1102,480,194,2025-07-10,18:49:46,51.000,2025-07-10,18:49:46,23.900
2025-07-10,19:04:46,347.000,2025-07-10,19:04:46,1104,480,194,2025-07-10,19:04:46,55.900,2025-07-10,19:04:46,23.700
2025-07-10,19:19:46,350.000,2025-07-10,19:19:46,1103,490,195,2025-07-10,19:19:46,52.600,2025-07-10,19:19:46,23.600
2025-07-10,19:34:46,353.000,2025-07-10,19:34:46,1098,480,193,2025-07-10,19:34:46,51.700,2025-07-10,19:34:46,23.800
2025-07-10,19:49:46,350.000,2025-07-10,19:49:46,1097,480,190,2025-07-10,19:49:46,53.400,2025-07-10,19:49:46,23.200
2025-07-10,20:04:46,345.000,2025-07-10,20:04:46,1097,480,188,2025-07-10,20:04:46,57.700,2025-07-10,20:04:46,22.900
2025-07-10,20:19:46,342.000,2025-07-10,20:19:46,1099,480,183,2025-07-10,20:19:46,53.900,2025-07-10,20:19:46,23.600
2025-07-10,20:34:46,330.000,2025-07-10,20:34:46,1103,480,189,2025-07-10,20:34:46,53.600,2025-07-10,20:34:46,23.700
2025-07-10,20:49:46,327.000,2025-07-10,20:49:46,1106,480,191,2025-07-10,20:49:46,55.900,2025-07-10,20:49:46,22.800
2025-07-10,21:04:46,329.000,2025-07-10,21:04:46,1107,480,192,2025-07-10,21:04:46,55.900,2025-07-10,21:04:46,22.400
2025-07-10,21:19:46,353.000,2025-07-10,21:19:46,1108,480,193,2025-07-10,21:19:46,52.200,2025-07-10,21:19:46,22.300
2025-07-10,21:34:46,371.000,2025-07-10,21:34:46,1109,480,193,2025-07-10,21:34:46,55.000,2025-07-10,21:34:46,22.700
2025-07-10,21:49:46,385.000,2025-07-10,21:49:46,1108,480,194,2025-07-10,21:49:46,51.000,2025-07-10,21:49:46,22.800
2025-07-10,22:04:46,401.000,2025-07-10,22:04:46,1108,480,194,2025-07-10,22:04:46,55.200,2025-07-10,22:04:46,21.800
2025-07-10,22:19:46,416.000,2025-07-10,22:19:46,1109,480,194,2025-07-10,22:19:46,57.200,2025-07-10,22:19:46,21.400
2025-07-10,22:34:46,423.000,2025-07-10,22:34:46,1111,480,194,2025-07-10,22:34:46,55.700,2025-07-10,22:34:46,21.400
2025-07-10,22:49:46,432.000,2025-07-10,22:49:46,1113,480,193,2025-07-10,22:49:46,56.800,2025-07-10,22:49:46,21.300
2025-07-10,23:04:46,441.000,2025-07-10,23:04:46,1113,480,193,2025-07-10,23:04:46,57.500,2025-07-10,23:04:46,21.000
2025-07-10,23:19:46,446.000,2025-07-10,23:19:46,1114,480,193,2025-07-10,23:19:46,52.900,2025-07-10,23:19:46,21.600
2025-07-10,23:34:46,451.000,2025-07-10,23:34:46,1116,480,192,2025-07-10,23:34:46,56.000,2025-07-10,23:34:46,21.200
2025-07-10,23:49:46,455.000,2025-07-10,23:49:46,1116,480,192,2025-07-10,23:49:46,56.700,2025-07-10,23:49:46,20.700
2025-07-11,00:04:46,457.000,2025-07-11,00:04:46,1118,480,191,2025-07-11,00:04:46,54.500,2025-07-11,00:04:46,21.500
2025-07-11,00:19:46,459.000,2025-07-11,00:19:46,1117,480,191,2025-07-11,00:19:46,56.500,2025-07-11,00:19:46,20.900
2025-07-11,00:34:46,462.000,2025-07-11,00:34:46,1120,480,190,2025-07-11,00:34:46,54.500,2025-07-11,00:34:46,20.800
2025-07-11,00:49:46,462.000,2025-07-11,00:49:46,1121,480,190,2025-07-11,00:49:46,52.700,2025-07-11,00:49:46,21.700
2025-07-11,01:04:46,462.000,2025-07-11,01:04:46,1121,480,190,2025-07-11,01:04:46,55.700,2025-07-11,01:04:46,21.000
2025-07-11,01:19:46,465.000,2025-07-11,01:19:46,1121,480,190,2025-07-11,01:19:46,56.300,2025-07-11,01:19:46,20.700
2025-07-11,01:34:46,463.000,2025-07-11,01:34:46,1123,480,189,2025-07-11,01:34:46,53.800,2025-07-11,01:34:46,21.300
2025-07-11,01:49:46,462.000,2025-07-11,01:49:46,1123,480,189,2025-07-11,01:49:46,55.800,2025-07-11,01:49:46,20.800
2025-07-11,02:04:46,467.000,2025-07-11,02:04:46,1125,480,188,2025-07-11,02:04:46,53.000,2025-07-11,02:04:46,20.800
2025-07-11,02:19:46,467.000,2025-07-11,02:19:46,1126,480,188,2025-07-11,02:19:46,52.400,2025-07-11,02:19:46,21.600
2025-07-11,02:34:46,470.000,2025-07-11,02:34:46,1125,480,188,2025-07-11,02:34:46,55.200,2025-07-11,02:34:46,20.900
2025-07-11,02:49:46,468.000,2025-07-11,02:49:46,1125,480,187,2025-07-11,02:49:46,56.800,2025-07-11,02:49:46,20.600
2025-07-11,03:04:46,470.000,2025-07-11,03:04:46,1127,480,187,2025-07-11,03:04:46,54.000,2025-07-11,03:04:46,21.100
2025-07-11,03:19:46,469.000,2025-07-11,03:19:46,1127,480,187,2025-07-11,03:19:46,55.500,2025-07-11,03:19:46,20.700
2025-07-11,03:34:46,470.000,2025-07-11,03:34:46,1128,480,187,2025-07-11,03:34:46,58.200,2025-07-11,03:34:46,20.500
2025-07-11,03:49:46,468.000,2025-07-11,03:49:46,1130,480,186,2025-07-11,03:49:46,53.500,2025-07-11,03:49:46,21.100
2025-07-11,04:04:46,467.000,2025-07-11,04:04:46,1130,480,186,2025-07-11,04:04:46,55.800,2025-07-11,04:04:46,20.800
2025-07-11,04:19:46,466.000,2025-07-11,04:19:46,1132,480,186,2025-07-11,04:19:46,55.100,2025-07-11,04:19:46,20.600
2025-07-11,04:34:46,466.000,2025-07-11,04:34:46,1131,480,188,2025-07-11,04:34:46,55.900,2025-07-11,04:34:46,20.900
2025-07-11,04:49:46,468.000,2025-07-11,04:49:46,1129,480,191,2025-07-11,04:49:46,56.400,2025-07-11,04:49:46,20.800
2025-07-11,05:04:46,467.000,2025-07-11,05:04:46,1131,480,192,2025-07-11,05:04:46,56.800,2025-07-11,05:04:46,20.600
2025-07-11,05:19:46,467.000,2025-07-11,05:19:46,1133,480,192,2025-07-11,05:19:46,56.200,2025-07-11,05:19:46,21.400
2025-07-11,05:34:46,469.000,2025-07-11,05:34:46,1132,480,191,2025-07-11,05:34:46,53.100,2025-07-11,05:34:46,21.600
2025-07-11,05:49:46,469.000,2025-07-11,05:49:46,1132,480,191,2025-07-11,05:49:46,55.600,2025-07-11,05:49:46,20.800
2025-07-11,06:04:46,469.000,2025-07-11,06:04:46,1133,480,190,2025-07-11,06:04:46,56.000,2025-07-11,06:04:46,20.700
2025-07-11,06:19:46,469.000,2025-07-11,06:19:46,1134,480,189,2025-07-11,06:19:46,55.100,2025-07-11,06:19:46,20.500
2025-07-11,06:34:46,469.000,2025-07-11,06:34:46,1136,480,188,2025-07-11,06:34:46,53.900,2025-07-11,06:34:46,21.200
2025-07-11,06:49:46,469.000,2025-07-11,06:49:46,1133,480,188,2025-07-11,06:49:46,53.700,2025-07-11,06:49:46,21.200
2025-07-11,07:04:46,462.000,2025-07-11,07:04:46,1132,490,188,2025-07-11,07:04:46,55.000,2025-07-11,07:04:46,21.000
2025-07-11,07:19:46,441.000,2025-07-11,07:19:46,1133,480,188,2025-07-11,07:19:46,56.600,2025-07-11,07:19:46,20.900
2025-07-11,07:34:46,416.000,2025-07-11,07:34:46,1135,480,187,2025-07-11,07:34:46,54.700,2025-07-11,07:34:46,21.500
2025-07-11,07:49:46,388.000,2025-07-11,07:49:46,1134,480,187,2025-07-11,07:49:46,56.000,2025-07-11,07:49:46,21.600
2025-07-11,08:04:46,375.000,2025-07-11,08:04:46,1135,490,187,2025-07-11,08:04:46,54.200,2025-07-11,08:04:46,21.600
2025-07-11,08:19:46,477.000,2025-07-11,08:19:46,1135,490,187,2025-07-11,08:19:46,56.100,2025-07-11,08:19:46,22.400
2025-07-11,08:34:46,446.000,2025-07-11,08:34:46,1135,480,187,2025-07-11,08:34:46,55.300,2025-07-11,08:34:46,21.800
2025-07-11,08:49:46,417.000,2025-07-11,08:49:46,1134,490,188,2025-07-11,08:49:46,54.300,2025-07-11,08:49:46,22.300
2025-07-11,09:04:46,401.000,2025-07-11,09:04:46,1135,490,188,2025-07-11,09:04:46,55.400,2025-07-11,09:04:46,22.000
2025-07-11,09:19:46,394.000,2025-07-11,09:19:46,1137,490,188,2025-07-11,09:19:46,57.800,2025-07-11,09:19:46,21.700
2025-07-11,09:34:46,378.000,2025-07-11,09:34:46,1138,490,188,2025-07-11,09:34:46,52.500,2025-07-11,09:34:46,22.400
2025-07-11,09:49:46,372.000,2025-07-11,09:49:46,1135,490,189,2025-07-11,09:49:46,51.800,2025-07-11,09:49:46,23.200
2025-07-11,10:04:46,375.000,2025-07-11,10:04:46,1137,490,189,2025-07-11,10:04:46,57.000,2025-07-11,10:04:46,22.300
2025-07-11,10:19:46,379.000,2025-07-11,10:19:46,1138,490,189,2025-07-11,10:19:46,57.600,2025-07-11,10:19:46,21.800
2025-07-11,10:34:46,377.000,2025-07-11,10:34:46,1137,490,190,2025-07-11,10:34:46,53.100,2025-07-11,10:34:46,22.700
2025-07-11,10:49:46,367.000,2025-07-11,10:49:46,1138,490,190,2025-07-11,10:49:46,55.900,2025-07-11,10:49:46,22.300
2025-07-11,11:04:46,366.000,2025-07-11,11:04:46,1139,490,190,2025-07-11,11:04:46,60.100,2025-07-11,11:04:46,22.100
2025-07-11,11:19:46,371.000,2025-07-11,11:19:46,1139,490,191,2025-07-11,11:19:46,53.900,2025-07-11,11:19:46,22.800
2025-07-11,11:34:46,372.000,2025-07-11,11:34:46,1138,490,191,2025-07-11,11:34:46,57.000,2025-07-11,11:34:46,22.300
2025-07-11,11:49:46,374.000,2025-07-11,11:49:46,1141,480,191,2025-07-11,11:49:46,52.900,2025-07-11,11:49:46,22.900
2025-07-11,12:04:46,379.000,2025-07-11,12:04:46,1143,480,191,2025-07-11,12:04:46,57.000,2025-07-11,12:04:46,22.100
2025-07-11,12:19:46,389.000,2025-07-11,12:19:46,1139,490,192,2025-07-11,12:19:46,50.400,2025-07-11,12:19:46,22.800
2025-07-11,12:34:46,391.000,2025-07-11,12:34:46,1140,480,192,2025-07-11,12:34:46,56.700,2025-07-11,12:34:46,23.000
2025-07-11,12:49:46,451.000,2025-07-11,12:49:46,1142,480,192,2025-07-11,12:49:46,52.500,2025-07-11,12:49:46,23.300
2025-07-11,13:04:46,599.000,2025-07-11,13:04:46,1141,480,193,2025-07-11,13:04:46,56.700,2025-07-11,13:04:46,22.400
2025-07-11,13:19:46,553.000,2025-07-11,13:19:46,1142,480,193,2025-07-11,13:19:46,52.800,2025-07-11,13:19:46,22.400
2025-07-11,13:34:46,526.000,2025-07-11,13:34:46,1143,480,193,2025-07-11,13:34:46,55.100,2025-07-11,13:34:46,22.700
